scenario_provider,scenario,scenario_type,scenario_geography,sector,technology,technology_type,price_unit,price_indicator,scenario_price,fuel_price,pathway_unit,scenario_pathway,scenario_capacity_factor,scenario_year,country_iso2_list,gap_filled_columns,fuel_for_price,lifetime_years,efficiency_decimal,capacity_additions_mw_per_yr,om_cost_usd_per_mw_per_yr,capital_cost_usd_per_mw,carbon_price_usd_per_tco2
WITCH 5.0,CO_CurPol,baseline,USA,Power,SolarCap - PV,greentech,USD/MWh,,50.1083881116696,0.0,MWh/yr,186705.948160903,0.2774796368669506,2035,US,,Gas,25.0,1.0,24554.8227365657,47478.84414,775469.4093931359,
WITCH 5.0,CO_CurPol,baseline,USA,Power,WindCap,greentech,USD/MWh,,50.1083881116696,0.0,MWh/yr,347596.261626854,0.4091320699030463,2035,US,capital_cost_usd_per_mw,Wind,30.0,1.0,28421.1176001979,33749.6232077863,1493729.685006899,
WITCH 5.0,CO_CurPol,baseline,USA,Power,WindCap - Offshore,greentech,USD/MWh,,50.1083881116696,0.0,MWh/yr,81.0,0.1674078583911156,2035,US,,Gas,30.0,1.0,1.7662489933956,67483.5208,2900112.66691979,
WITCH 5.0,CO_CurPol,baseline,USA,Power,WindCap - Onshore,greentech,USD/MWh,,50.1083881116696,0.0,MWh/yr,347515.261626854,0.4091884117771868,2035,US,,Gas,30.0,1.0,28419.3513512045,33741.7604,1065055.80320437,
WITCH 5.0,CO_CurPol,baseline,USA,Power,BiomassCap,carbontech,USD/MWh,,52.02830725010604,12.47112,MWh/yr,4784.96250395744,0.3506530039976186,2040,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",Biomass,40.0,0.3637935,0.0770767897758041,148101.40000000002,2449423.15,
WITCH 5.0,CO_CurPol,baseline,USA,Power,BiomassCap - w/ CCS,carbontech,USD/MWh,,52.02830725010604,24.765516983625083,MWh/yr,0.5308209831069001,2.150541421203826e-06,2040,US,,Gas,25.0,0.298421052631579,0.0270767897758042,93561.93588,4091105.368,
WITCH 5.0,CO_CurPol,baseline,USA,Power,BiomassCap - w/o CCS,carbontech,USD/MWh,,52.02830725010604,24.765516983625083,MWh/yr,4784.43168297434,0.3506919078514282,2040,US,,Gas,25.0,0.368421052631579,0.05,84256.91988,2215480.0,
WITCH 5.0,CO_CurPol,baseline,USA,Power,CoalCap,carbontech,USD/MWh,,52.02830725010604,7.662847612485709,MWh/yr,368389.42392313,0.7352969939409641,2040,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Coal,40.0,0.45,10145.9790573908,48622.7,1991904.13194437,
WITCH 5.0,CO_CurPol,baseline,USA,Power,CoalCap - w/ CCS,carbontech,USD/MWh,,52.02830725010604,24.765516983625083,MWh/yr,2.2685981106264,0.0159497371612819,2040,US,,Gas,40.0,0.352781304416522,0.0982523632700689,97304.4428769647,3384847.26866667,
WITCH 5.0,CO_CurPol,baseline,USA,Power,CoalCap - w/o CCS,carbontech,USD/MWh,,52.02830725010604,24.765516983625083,MWh/yr,368387.15532502,0.7353014238180744,2040,US,,Gas,40.0,0.430869585275418,10145.8808050276,84248.45260546092,1591268.51,
WITCH 5.0,CO_CurPol,baseline,USA,Power,GasCap,carbontech,USD/MWh,,52.02830725010604,24.765516983625083,MWh/yr,603107.4941475521,0.1611096088027837,2040,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,35.0,0.192142,0.2255824620776,16200.074729114282,482604.51397575944,
WITCH 5.0,CO_CurPol,baseline,USA,Power,GasCap - w/ CCS,carbontech,USD/MWh,,52.02830725010604,24.765516983625083,MWh/yr,1.46502863827,7.792014992714025e-07,2040,US,,Gas,25.0,0.50578947368421,0.0749119784253502,44531.14799999999,1478722.126,
WITCH 5.0,CO_CurPol,baseline,USA,Power,GasCap - w/o CCS,carbontech,USD/MWh,,52.02830725010604,24.765516983625083,MWh/yr,603106.029118913,0.1611100001585951,2040,US,,Gas,25.0,0.5368421052631579,0.1506704836521999,32346.008,735207.0380000001,
WITCH 5.0,CO_CurPol,baseline,USA,Power,HydroCap,greentech,USD/MWh,,52.02830725010604,0.0,MWh/yr,139550.734490347,0.4390458902923725,2040,US,capital_cost_usd_per_mw,Hydro,45.0,1.0,4788.08140251943,71670.778,2591567.6572568985,
WITCH 5.0,CO_CurPol,baseline,USA,Power,NuclearCap,greentech,USD/MWh,,52.02830725010604,0.0,MWh/yr,143256.563766604,0.8808913387592969,2040,US,,Nuclear,40.0,1.0,3087.8742455424704,222326.56019787895,4217276.954,
WITCH 5.0,CO_CurPol,baseline,USA,Power,OilCap,carbontech,USD/MWh,,52.02830725010604,53.51652,MWh/yr,19001.8526543158,0.0720319634703195,2040,US,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",Oil,,0.91869,0.1160496692584,13084.6,436155.1,
WITCH 5.0,CO_CurPol,baseline,USA,Power,OilCap - w/o CCS,carbontech,USD/MWh,,52.02830725010604,24.765516983625083,MWh/yr,19001.8526543158,0.0720319634703195,2040,US,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,,0.91869,0.1160496692584,13084.6,436155.1,
WITCH 5.0,CO_CurPol,baseline,USA,Power,SolarCap - CSP,greentech,USD/MWh,,52.02830725010604,0.0,MWh/yr,71281.50557781992,0.4400522698734274,2040,US,,Gas,25.0,1.0,9408.18576151464,133039.574,2917399.8452126496,
WITCH 5.0,CO_CurPol,baseline,USA,Power,SolarCap - PV,greentech,USD/MWh,,52.02830725010604,0.0,MWh/yr,271321.023413918,0.2788704155365887,2040,US,,Gas,25.0,1.0,33674.976095992,47478.84414,711571.6229080881,
WITCH 5.0,CO_CurPol,baseline,USA,Power,WindCap,greentech,USD/MWh,,52.02830725010604,0.0,MWh/yr,427854.3003537729,0.399915746575801,2040,US,capital_cost_usd_per_mw,Wind,30.0,1.0,41418.462980903896,33748.1482815525,1452473.7983925734,
WITCH 5.0,CO_CurPol,baseline,USA,Power,WindCap - Offshore,greentech,USD/MWh,,52.02830725010604,0.0,MWh/yr,81.0,0.1674078583911156,2040,US,,Gas,30.0,1.0,1.7667947706085,67483.5208,2721634.71150828,
WITCH 5.0,CO_CurPol,baseline,USA,Power,WindCap - Onshore,greentech,USD/MWh,,52.02830725010604,0.0,MWh/yr,427773.300353773,0.3999597725562155,2040,US,,Gas,30.0,1.0,41416.696186133304,33741.7604,1014936.89384872,
WITCH 5.0,CO_CurPol,baseline,USA,Power,BiomassCap,carbontech,USD/MWh,,51.22763165920176,11.73132,MWh/yr,3807.63392344838,0.7724807091998651,2045,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",Biomass,40.0,0.3637935,0.0770767897758041,139394.3,2340584.0,
WITCH 5.0,CO_CurPol,baseline,USA,Power,BiomassCap - w/ CCS,carbontech,USD/MWh,,51.22763165920176,25.28754371081626,MWh/yr,0.5577419947358,2.04673939238926e-06,2045,US,,Gas,25.0,0.301052631578947,0.0270767897758042,93561.93588,4091105.368,
WITCH 5.0,CO_CurPol,baseline,USA,Power,BiomassCap - w/o CCS,carbontech,USD/MWh,,51.22763165920176,25.28754371081626,MWh/yr,3807.07618145365,0.7725938784062462,2045,US,,Gas,25.0,0.3710526315789469,0.05,84256.91988,2215480.0,
WITCH 5.0,CO_CurPol,baseline,USA,Power,CoalCap,carbontech,USD/MWh,,51.22763165920176,7.855004918608705,MWh/yr,365830.06766907696,0.7512015326992606,2045,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Coal,40.0,0.46,7995.6849081389,47320.8,1992788.4593781687,
WITCH 5.0,CO_CurPol,baseline,USA,Power,CoalCap - w/ CCS,carbontech,USD/MWh,,51.22763165920176,25.28754371081626,MWh/yr,2.431696609813,0.0149787981855338,2045,US,,Gas,40.0,0.355065470974494,0.0982523632700689,97304.6206140378,3384847.26866667,
WITCH 5.0,CO_CurPol,baseline,USA,Power,CoalCap - w/o CCS,carbontech,USD/MWh,,51.22763165920176,25.28754371081626,MWh/yr,365827.635972467,0.7512064264529068,2045,US,,Gas,40.0,0.4378113569723719,7995.586655775632,84249.62655358379,1591268.51,
WITCH 5.0,CO_CurPol,baseline,USA,Power,GasCap,carbontech,USD/MWh,,51.22763165920176,25.28754371081626,MWh/yr,479875.343092763,0.1916280086311483,2045,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,35.0,0.192142,0.2255824620776,16200.0773343106,482539.0278649409,
WITCH 5.0,CO_CurPol,baseline,USA,Power,GasCap - w/ CCS,carbontech,USD/MWh,,51.22763165920176,25.28754371081626,MWh/yr,1.5402384400287,7.411531109392738e-07,2045,US,,Gas,25.0,0.509473684210526,0.0749119784253502,44531.14799999999,1478722.126,
WITCH 5.0,CO_CurPol,baseline,USA,Power,GasCap - w/o CCS,carbontech,USD/MWh,,51.22763165920176,25.28754371081626,MWh/yr,479873.8028543229,0.1916286236921951,2045,US,,Gas,25.0,0.542105263157895,0.1506704836521999,32346.008,735207.0380000001,
WITCH 5.0,CO_CurPol,baseline,USA,Power,HydroCap,greentech,USD/MWh,,51.22763165920176,0.0,MWh/yr,144851.928122245,0.4491200827067073,2045,US,capital_cost_usd_per_mw,Hydro,45.0,1.0,4788.08140251943,71670.778,2628861.9,
WITCH 5.0,CO_CurPol,baseline,USA,Power,NuclearCap,greentech,USD/MWh,,51.22763165920176,0.0,MWh/yr,137973.20365159502,0.8774345599486055,2045,US,,Nuclear,40.0,1.0,2615.09475184631,221124.012461226,4217276.954,
WITCH 5.0,CO_CurPol,baseline,USA,Power,OilCap,carbontech,USD/MWh,,51.22763165920176,58.744800000000005,MWh/yr,15119.7741200005,0.0720319634703195,2045,US,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",Oil,,0.914407,0.1160496692584,13084.6,436155.1,
WITCH 5.0,CO_CurPol,baseline,USA,Power,OilCap - w/o CCS,carbontech,USD/MWh,,51.22763165920176,25.28754371081626,MWh/yr,15119.7741200005,0.0720319634703195,2045,US,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,,0.914407,0.1160496692584,13084.6,436155.1,
WITCH 5.0,CO_CurPol,baseline,USA,Power,SolarCap - CSP,greentech,USD/MWh,,51.22763165920176,0.0,MWh/yr,103762.174185637,0.4375940291023675,2045,US,,Gas,25.0,1.0,11191.0740848401,133039.574,2742034.9899504,
WITCH 5.0,CO_CurPol,baseline,USA,Power,SolarCap - PV,greentech,USD/MWh,,51.22763165920176,0.0,MWh/yr,384284.52966138296,0.2758617607945067,2045,US,,Gas,25.0,1.0,38925.6159127435,47478.84414,658437.488474684,
WITCH 5.0,CO_CurPol,baseline,USA,Power,WindCap,greentech,USD/MWh,,51.22763165920176,0.0,MWh/yr,558776.80358796,0.3811913300961795,2045,US,capital_cost_usd_per_mw,Wind,30.0,1.0,59802.98810649749,33746.651588350804,1418821.5489741869,
WITCH 5.0,CO_CurPol,baseline,USA,Power,WindCap - Offshore,greentech,USD/MWh,,51.22763165920176,0.0,MWh/yr,81.0,0.1674078583911156,2045,US,,Gas,30.0,1.0,1.7667945729154,67483.5208,2569543.744604,
WITCH 5.0,CO_CurPol,baseline,USA,Power,WindCap - Onshore,greentech,USD/MWh,,51.22763165920176,0.0,MWh/yr,558695.80358796,0.3812223245319653,2045,US,,Gas,30.0,1.0,59801.2213119246,33741.7604,971659.124329492,
WITCH 5.0,CO_CurPol,baseline,USA,Power,BiomassCap,carbontech,USD/MWh,,49.923528506890925,8.666532782928149,MWh/yr,3030.0034179476997,0.772601378107577,2050,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",Biomass,40.0,0.3637935,0.0770767897758041,130687.1,2231744.8,
WITCH 5.0,CO_CurPol,baseline,USA,Power,BiomassCap - w/ CCS,carbontech,USD/MWh,,49.923528506890925,25.82359061532577,MWh/yr,0.5791622215654,0.8000000000000568,2050,US,,Gas,25.0,0.303684210526316,0.0270767897758042,93561.93588,4091105.368,
WITCH 5.0,CO_CurPol,baseline,USA,Power,BiomassCap - w/o CCS,carbontech,USD/MWh,,49.923528506890925,25.82359061532577,MWh/yr,3029.42425572614,0.7725961400671485,2050,US,,Gas,25.0,0.3736842105263159,0.05,84256.91988,2215480.0,
WITCH 5.0,CO_CurPol,baseline,USA,Power,CoalCap,carbontech,USD/MWh,,49.923528506890925,8.039172534632172,MWh/yr,352889.463509998,0.762396785205331,2050,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Coal,40.0,0.46,5948.62386987245,47320.8,1994075.6981737637,
WITCH 5.0,CO_CurPol,baseline,USA,Power,CoalCap - w/ CCS,carbontech,USD/MWh,,49.923528506890925,25.82359061532577,MWh/yr,2.5712021489832,0.5558515744625615,2050,US,,Gas,40.0,0.357349609031234,0.0982523632700689,97304.75474864912,3384847.26866667,
WITCH 5.0,CO_CurPol,baseline,USA,Power,CoalCap - w/o CCS,carbontech,USD/MWh,,49.923528506890925,25.82359061532577,MWh/yr,352886.892307849,0.7623982901336842,2050,US,,Gas,40.0,0.4434133128817379,5948.525617509179,84250.45258310951,1591268.51,
WITCH 5.0,CO_CurPol,baseline,USA,Power,GasCap,carbontech,USD/MWh,,49.923528506890925,25.82359061532577,MWh/yr,381823.283806052,0.2261239105567869,2050,US,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,35.0,0.192142,0.2255824620776,16200.080608453489,482438.885738414,
WITCH 5.0,CO_CurPol,baseline,USA,Power,GasCap - w/ CCS,carbontech,USD/MWh,,49.923528506890925,25.82359061532577,MWh/yr,1.6000805825042002,7.134343881787145e-07,2050,US,,Gas,25.0,0.5131578947368421,0.0749119784253502,44531.14799999999,1478722.126,
WITCH 5.0,CO_CurPol,baseline,USA,Power,GasCap - w/o CCS,carbontech,USD/MWh,,49.923528506890925,25.82359061532577,MWh/yr,381821.6837254701,0.2261248581596923,2050,US,,Gas,25.0,0.5473684210526321,0.1506704836521999,32346.008,735207.0380000001,
WITCH 5.0,CO_CurPol,baseline,USA,Power,HydroCap,greentech,USD/MWh,,49.923528506890925,0.0,MWh/yr,149445.063286101,0.4572708098166201,2050,US,capital_cost_usd_per_mw,Hydro,45.0,1.0,4788.08140251943,71670.778,2717048.6,
WITCH 5.0,CO_CurPol,baseline,USA,Power,NuclearCap,greentech,USD/MWh,,49.923528506890925,0.0,MWh/yr,131090.208796259,0.8746981246953711,2050,US,,Nuclear,40.0,1.0,2887.49762811635,219631.23172483,4217276.954,
WITCH 5.0,CO_CurPol,baseline,USA,Power,OilCap,carbontech,USD/MWh,,49.923528506890925,64.52496000000001,MWh/yr,12030.9227825511,0.0720319634703194,2050,US,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",Oil,,0.910125,0.1160496692584,13084.6,436155.1,
WITCH 5.0,CO_CurPol,baseline,USA,Power,OilCap - w/o CCS,carbontech,USD/MWh,,49.923528506890925,25.82359061532577,MWh/yr,12030.9227825511,0.0720319634703194,2050,US,"efficiency_decimal,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",Gas,,0.910125,0.1160496692584,13084.6,436155.1,
WITCH 5.0,CO_CurPol,baseline,USA,Power,SolarCap - CSP,greentech,USD/MWh,,49.923528506890925,0.0,MWh/yr,138517.212102357,0.4337037079077313,2050,US,,Gas,25.0,1.0,12494.9358428431,133039.574,2605276.68823007,
WITCH 5.0,CO_CurPol,baseline,USA,Power,SolarCap - PV,greentech,USD/MWh,,49.923528506890925,0.0,MWh/yr,500392.790933587,0.2738003369590986,2050,US,,Gas,25.0,1.0,47957.2621885577,47478.84414,612171.667813884,
WITCH 5.0,CO_CurPol,baseline,USA,Power,WindCap,greentech,USD/MWh,,49.923528506890925,0.0,MWh/yr,758312.7591987201,0.3650899650885057,2050,US,capital_cost_usd_per_mw,Wind,30.0,1.0,68892.6428648259,33745.3645627406,1426480.4715548763,
WITCH 5.0,CO_CurPol,baseline,USA,Power,WindCap - Offshore,greentech,USD/MWh,,49.923528506890925,0.0,MWh/yr,81.0,0.1674078583911156,2050,US,,Gas,30.0,1.0,1.7668129640353,67483.5208,2432067.79073021,
WITCH 5.0,CO_CurPol,baseline,USA,Power,WindCap - Onshore,greentech,USD/MWh,,49.923528506890925,0.0,MWh/yr,758231.7591987201,0.36511108297291,2050,US,,Gas,30.0,1.0,68890.8760518619,33741.7604,931991.3494327768,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,BiomassCap,carbontech,USD/MWh,,19.45613343048944,12.600005077065434,MWh/yr,234.548831053265,0.7673368772543978,2025,ZA,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global)",Biomass,40.0,0.264919,0.0770767897758041,169721.2,2034507.725,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,BiomassCap - w/ CCS,carbontech,USD/MWh,,19.45613343048944,23.245186644968904,MWh/yr,0.401020056644,0.8000000000000121,2025,ZA,,Gas,25.0,0.2905263157894739,0.0270767897758042,41983.346,4091105.368,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,BiomassCap - w/o CCS,carbontech,USD/MWh,,19.45613343048944,23.245186644968904,MWh/yr,234.147810996621,0.767280935807501,2025,ZA,,Gas,25.0,0.360526315789474,0.05,36555.42,2215480.0,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,CoalCap,carbontech,USD/MWh,,19.45613343048944,3.1186086155893875,MWh/yr,56972.80826150349,0.7783179954765662,2025,ZA,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global)",Coal,40.0,0.419442,2526.7497967943104,46602.10995788575,1888163.7,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,CoalCap - w/ CCS,carbontech,USD/MWh,,19.45613343048944,23.245186644968904,MWh/yr,1.9707570998614,1.7377370019305908e-06,2025,ZA,,Gas,40.0,0.345928625273876,0.1216840600656,44168.449999584605,2733053.0526666697,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,CoalCap - w/o CCS,carbontech,USD/MWh,,19.45613343048944,23.245186644968904,MWh/yr,56970.8375044036,0.7783449192915931,2025,ZA,,Gas,40.0,0.40514562350958,2526.62811273424,36547.43834802459,1284867.626,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,GasCap,carbontech,USD/MWh,,19.45613343048944,23.245186644968904,MWh/yr,9239.11165211044,2.874334463795458e-06,2025,ZA,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global)",Gas,35.0,0.4921420000000001,1347.87468178978,44248.6743,850947.9431,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,GasCap - w/ CCS,carbontech,USD/MWh,,19.45613343048944,23.245186644968904,MWh/yr,1.1622707848581,9.821743145293768e-07,2025,ZA,,Gas,25.0,0.4947368421052628,0.078995181293941,48408.238,1402288.066,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,GasCap - w/o CCS,carbontech,USD/MWh,,19.45613343048944,23.245186644968904,MWh/yr,9237.94938132558,2.8745725255525634e-06,2025,ZA,,Gas,25.0,0.521052631578947,1347.79568660849,35115.358,697211.556,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,HydroCap,greentech,USD/MWh,,19.45613343048944,0.0,MWh/yr,2799.53964675784,0.2465561069219201,2025,ZA,capital_cost_usd_per_mw(global),Hydro,45.0,1.0,119.39962785123,77320.252,2546018.4,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,NuclearCap,greentech,USD/MWh,,19.45613343048944,0.0,MWh/yr,2222.67523817387,0.8471720616489132,2025,ZA,,Nuclear,40.0,1.0,243.165005442691,208425.607299229,4217276.954,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,OilCap,carbontech,USD/MWh,,19.45613343048944,41.57578463113044,MWh/yr,1730.69851243802,0.007762557077625,2025,ZA,"efficiency_decimal(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global)",Oil,,0.920896,0.122174709835,13084.6,436155.1,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,OilCap - w/o CCS,carbontech,USD/MWh,,19.45613343048944,23.245186644968904,MWh/yr,1730.69851243802,0.007762557077625,2025,ZA,"efficiency_decimal(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global)",Gas,,0.920896,0.122174709835,13084.6,436155.1,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,SolarCap - CSP,greentech,USD/MWh,,19.45613343048944,0.0,MWh/yr,334.612587087695,0.4125712217955687,2025,ZA,,Gas,25.0,1.0,46.668839404497,133039.574,3903197.14361878,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,SolarCap - PV,greentech,USD/MWh,,19.45613343048944,0.0,MWh/yr,4527.60441524675,0.2430362532328811,2025,ZA,,Gas,25.0,1.0,1158.52108814054,47478.84414,929238.3246343492,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,WindCap,greentech,USD/MWh,,19.45613343048944,0.0,MWh/yr,4734.701406218599,0.4104881630283465,2025,ZA,capital_cost_usd_per_mw(global),Wind,30.0,1.0,1056.40475559083,34692.7302424082,1957178.46877388,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,WindCap - Offshore,greentech,USD/MWh,,19.45613343048944,0.0,MWh/yr,133.441711302106,0.2017291104102253,2025,ZA,,Gas,30.0,1.0,62.7453302735271,67483.5208,3441008.75278091,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,WindCap - Onshore,greentech,USD/MWh,,19.45613343048944,0.0,MWh/yr,4601.2596949165,0.4165424105775432,2025,ZA,,Gas,30.0,1.0,993.6594253173008,33741.7604,1213320.3632095002,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,BiomassCap,carbontech,USD/MWh,,23.41304314990668,12.6,MWh/yr,187.008726081719,0.7674041887830564,2030,ZA,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global)",Biomass,40.0,0.264919,0.0770767897758041,165384.0,1933712.7439453125,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,BiomassCap - w/ CCS,carbontech,USD/MWh,,23.41304314990668,23.74294013049931,MWh/yr,0.4544633614564,0.8000000000001379,2030,ZA,,Gas,25.0,0.293157894736842,0.0270767897758042,41983.346,4091105.368,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,BiomassCap - w/o CCS,carbontech,USD/MWh,,23.41304314990668,23.74294013049931,MWh/yr,186.55426272026295,0.7673247823855882,2030,ZA,,Gas,25.0,0.3631578947368419,0.05,36555.42,2215480.0,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,CoalCap,carbontech,USD/MWh,,23.41304314990668,3.3562473244473097,MWh/yr,61365.17431403029,0.7930662842628721,2030,ZA,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global)",Coal,40.0,0.44,3084.97545450595,46303.74531860352,1888163.7,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,CoalCap - w/ CCS,carbontech,USD/MWh,,23.41304314990668,23.74294013049931,MWh/yr,2.2940981769527,1.4928121074554976e-06,2030,ZA,,Gas,40.0,0.348212950550326,0.1216840600656,44168.7056113714,2733053.0526666697,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,CoalCap - w/o CCS,carbontech,USD/MWh,,23.41304314990668,23.74294013049931,MWh/yr,61362.8802158533,0.7930959335962461,2030,ZA,,Gas,40.0,0.418168880526011,3084.85377044588,36549.0800214834,1284867.626,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,GasCap,carbontech,USD/MWh,,23.41304314990668,23.74294013049931,MWh/yr,14090.6524032311,1.958763971714036e-06,2030,ZA,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global)",Gas,35.0,0.4921420000000001,1404.19495423539,48343.432406323234,921833.6917000002,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,GasCap - w/ CCS,carbontech,USD/MWh,,23.41304314990668,23.74294013049931,MWh/yr,1.3197592761396,8.649702502979607e-07,2030,ZA,,Gas,25.0,0.498421052631579,0.078995181293941,48408.238,1402288.066,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,GasCap - w/o CCS,carbontech,USD/MWh,,23.41304314990668,23.74294013049931,MWh/yr,14089.332643955,1.9588664282637125e-06,2030,ZA,,Gas,25.0,0.5263157894736841,1404.1159590541,35115.358,697211.556,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,HydroCap,greentech,USD/MWh,,23.41304314990668,0.0,MWh/yr,3022.61487522303,0.2966139339424006,2030,ZA,capital_cost_usd_per_mw(global),Hydro,45.0,1.0,119.39962785123,77320.252,2561545.7,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,NuclearCap,greentech,USD/MWh,,23.41304314990668,0.0,MWh/yr,3116.97990630738,0.8481705250434681,2030,ZA,,Nuclear,40.0,1.0,248.163201553669,211593.342804061,4217276.954,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,OilCap,carbontech,USD/MWh,,23.41304314990668,50.412600000000005,MWh/yr,1377.67482720482,0.0077625570776246,2030,ZA,"efficiency_decimal(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global)",Oil,,0.918742,0.122174709835,13084.6,436155.1,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,OilCap - w/o CCS,carbontech,USD/MWh,,23.41304314990668,23.74294013049931,MWh/yr,1377.67482720482,0.0077625570776246,2030,ZA,"efficiency_decimal(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global)",Gas,,0.918742,0.122174709835,13084.6,436155.1,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,SolarCap - CSP,greentech,USD/MWh,,23.41304314990668,0.0,MWh/yr,501.867710555402,0.4571160214027397,2030,ZA,,Gas,25.0,1.0,36.3503777445185,133039.574,3491786.84913483,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,SolarCap - PV,greentech,USD/MWh,,23.41304314990668,0.0,MWh/yr,9400.0,0.2324267129576505,2030,ZA,,Gas,25.0,1.0,397.74417334922504,47478.84414,845304.0256573489,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,WindCap,greentech,USD/MWh,,23.41304314990668,0.0,MWh/yr,9200.0,0.3997459481657608,2030,ZA,capital_cost_usd_per_mw(global),Wind,30.0,1.0,1022.28609638037,35385.874260909506,1947089.087241211,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,WindCap - Offshore,greentech,USD/MWh,,23.41304314990668,0.0,MWh/yr,448.282701941276,0.2918849924119851,2030,ZA,,Gas,30.0,1.0,0.0367913375884912,67483.5208,3010871.7774547897,
WITCH 5.0,CO_CurPol,baseline,ZAF,Power,WindCap - Onshore,greentech,USD/MWh,,23.41304314990668,0.0,MWh/yr,8751.71729805872,0.4052708296298834,2030,ZA,,Gas,30.0,1.0,1022.24930504278,33741.7604,1125262.8439074298,
