scenario_provider,scenario,total_records,technology_count,technologies_included,records_with_gapfilling,records_without_gapfilling,gapfill_percentage,costs_gapfilled_count,costs_gapfilled_percentage,efficiency_lifetime_gapfilled_count,efficiency_lifetime_gapfilled_percentage,fuel_price_gapfilled_count,fuel_price_gapfilled_percentage,scenario_price_gapfilled_count,scenario_price_gapfilled_percentage,unique_gapfill_patterns,most_common_gapfill_pattern,technologies_with_positive_ebitda,total_technologies_in_scenario,technologies_with_positive_ebitda_percentage,unique_countries,year_range_start,year_range_end,scenario_type,scenario_geography
TIMES-France 2.0,Ref_Dhigh,204,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",204,0,100.0,204,100.0,204,100.0,144,70.59,204,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,17,0.0,1,2025,2050,target,FRA
TIMES-France 2.0,Ref_Dlow,204,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS, WindCap - Offshore, WindCap - Onshore",204,0,100.0,204,100.0,204,100.0,144,70.59,204,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,17,0.0,1,2025,2050,target,FRA
TIMES-Portugal 9.2,OoR,132,11,"BiomassCap, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, GasCap, GasCap - w/ CCS, GeothermalCap, HydroCap, OilCap, WindCap - Offshore, WindCap - Onshore",132,0,100.0,132,100.0,132,100.0,84,63.64,132,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,11,0.0,1,2025,2050,target,PRT
TIMES-Portugal 9.2,Pack_cap,132,11,"BiomassCap, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, GasCap, GasCap - w/ CCS, GeothermalCap, HydroCap, OilCap, WindCap - Offshore, WindCap - Onshore",132,0,100.0,132,100.0,132,100.0,84,63.64,132,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,11,0.0,1,2025,2050,target,PRT
TIMES-Portugal 9.2,YJ,132,11,"BiomassCap, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, GasCap, GasCap - w/ CCS, GeothermalCap, HydroCap, OilCap, WindCap - Offshore, WindCap - Onshore",132,0,100.0,132,100.0,132,100.0,84,63.64,132,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,11,0.0,1,2025,2050,target,PRT
TIMES-Portugal 9.2,YJ_cap,132,11,"BiomassCap, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, GasCap, GasCap - w/ CCS, GeothermalCap, HydroCap, OilCap, WindCap - Offshore, WindCap - Onshore",132,0,100.0,132,100.0,132,100.0,84,63.64,132,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,11,0.0,1,2025,2050,target,PRT
TIMES-Sweden 1.0,Sweden,108,9,"BiomassCap, CoalCap, GasCap, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",108,0,100.0,108,100.0,108,100.0,72,66.67,108,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,9,0.0,1,2025,2050,target,SWE
TIMES-Sweden 1.0,SwedenNeutrality,108,9,"BiomassCap, CoalCap, GasCap, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",108,0,100.0,108,100.0,108,100.0,72,66.67,108,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,9,0.0,1,2025,2050,target,SWE
TIMES-Sweden 1.0,SwedenNeutrality_B,108,9,"BiomassCap, CoalCap, GasCap, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",108,0,100.0,108,100.0,108,100.0,72,66.67,108,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,9,0.0,1,2025,2050,target,SWE
TIMES-Sweden 1.0,Sweden_B,108,9,"BiomassCap, CoalCap, GasCap, GeothermalCap, HydroCap, NuclearCap, OilCap, OilCap - w/ CCS, OilCap - w/o CCS",108,0,100.0,108,100.0,108,100.0,72,66.67,108,100.0,6,"efficiency_decimal(global),lifetime_years(global),capital_cost_usd_per_mw(global),om_cost_usd_per_mw_per_yr(global),fuel_price(global),scenario_price(global)",0,9,0.0,1,2025,2050,target,SWE
WEM 2020,SDS,2160,15,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, GeothermalCap, HydroCap, NuclearCap, OilCap, WindCap - Offshore, WindCap - Onshore",2160,0,100.0,2160,100.0,2160,100.0,1440,66.67,2160,100.0,12,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price,scenario_price",15,15,100.0,183,2025,2050,target,BRA
WITCH 4.6,DISCRATE_Ref_dr2p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_Ref_dr3p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_Ref_dr4p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_Ref_dr5p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb1000_cdrall_dr2p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb1000_cdrall_dr3p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb1000_cdrall_dr4p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb1000_cdrall_dr5p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb1000_cdrno_dr2p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb1000_cdrno_dr3p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb1000_cdrno_dr4p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb1000_cdrno_dr5p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb400_cdrall_dr2p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb400_cdrall_dr3p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb400_cdrall_dr4p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb400_cdrall_dr5p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb400_cdrno_dr2p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,26,2.22,10,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb400_cdrno_dr3p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,26,2.22,10,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb400_cdrno_dr4p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,26,2.22,10,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb400_cdrno_dr5p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,26,2.22,10,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb600_cdrall_dr2p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb600_cdrall_dr3p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb600_cdrall_dr4p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb600_cdrall_dr5p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb600_cdrno_dr2p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb600_cdrno_dr3p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb600_cdrno_dr4p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 4.6,DISCRATE_cb600_cdrno_dr5p,1170,13,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS",1170,0,100.0,1170,100.0,1170,100.0,990,84.62,0,0.0,4,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr,fuel_price",0,13,0.0,209,2025,2050,target,CHN
WITCH 5.0,CO_2Deg2020,2038,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, SolarCap - CSP, SolarCap - PV, WindCap - Offshore, WindCap - Onshore",1048,990,51.42,735,36.06,675,33.12,600,29.44,0,0.0,14,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",17,17,100.0,209,2025,2050,target,BRA
WITCH 5.0,CO_2Deg2030,2036,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, SolarCap - CSP, SolarCap - PV, WindCap - Offshore, WindCap - Onshore",1048,988,51.47,739,36.3,675,33.15,600,29.47,0,0.0,15,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",17,17,100.0,209,2025,2050,target,BRA
WITCH 5.0,CO_BAU,2036,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, SolarCap - CSP, SolarCap - PV, WindCap - Offshore, WindCap - Onshore",1049,987,51.52,746,36.64,675,33.15,600,29.47,0,0.0,15,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",17,17,100.0,209,2025,2050,target,BRA
WITCH 5.0,CO_Bridge,2160,18,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, Hydrogen, NuclearCap, OilCap, OilCap - w/o CCS, SolarCap - CSP, SolarCap - PV, WindCap - Offshore, WindCap - Onshore",1080,1080,50.0,840,38.89,720,33.33,600,27.78,0,0.0,13,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",18,18,100.0,209,2025,2050,target,BRA
WITCH 5.0,CO_CurPol,2036,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, SolarCap - CSP, SolarCap - PV, WindCap - Offshore, WindCap - Onshore",1049,987,51.52,746,36.64,675,33.15,600,29.47,0,0.0,15,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",17,17,100.0,209,2025,2050,baseline,BRA
WITCH 5.0,CO_GPP,2036,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, SolarCap - CSP, SolarCap - PV, WindCap - Offshore, WindCap - Onshore",1048,988,51.47,737,36.2,675,33.15,600,29.47,0,0.0,15,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",17,17,100.0,209,2025,2050,target,BRA
WITCH 5.0,CO_NDC_2050convergence,2036,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, SolarCap - CSP, SolarCap - PV, WindCap - Offshore, WindCap - Onshore",1048,988,51.47,741,36.39,675,33.15,600,29.47,0,0.0,15,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",17,17,100.0,209,2025,2050,target,BRA
WITCH 5.0,CO_NDCplus,2036,17,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, NuclearCap, OilCap, OilCap - w/o CCS, SolarCap - CSP, SolarCap - PV, WindCap - Offshore, WindCap - Onshore",1048,988,51.47,742,36.44,675,33.15,600,29.47,0,0.0,15,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",17,17,100.0,209,2025,2050,target,BRA
WITCH 5.0,EN_INDCi2030_1000,2160,18,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, Hydrogen, NuclearCap, OilCap, OilCap - w/o CCS, SolarCap - CSP, SolarCap - PV, WindCap - Offshore, WindCap - Onshore",1080,1080,50.0,840,38.89,720,33.33,600,27.78,0,0.0,13,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",18,18,100.0,209,2025,2050,target,BRA
WITCH 5.0,EN_INDCi2030_1000_NDCp,2160,18,"BiomassCap, BiomassCap - w/ CCS, BiomassCap - w/o CCS, CoalCap, CoalCap - w/ CCS, CoalCap - w/o CCS, GasCap, GasCap - w/ CCS, GasCap - w/o CCS, HydroCap, Hydrogen, NuclearCap, OilCap, OilCap - w/o CCS, SolarCap - CSP, SolarCap - PV, WindCap - Offshore, WindCap - Onshore",1080,1080,50.0,840,38.89,720,33.33,600,27.78,0,0.0,13,"efficiency_decimal,lifetime_years,capital_cost_usd_per_mw,om_cost_usd_per_mw_per_yr",18,18,100.0,209,2025,2050,target,BRA
