Model,Scenario,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Chemicals|High value chemicals,EJ/yr,1.847519397,1.551929443,1.644439676,1.459667815,1.380529709,1.220618544,1.002106356,0.850482412,0.728850287,,0.677254584,,0.405272471,,0.350421605,,0.313426566
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Chemicals|High value chemicals|Electricity,EJ/yr,0.019874498,0.021855121,0.042736858,0.065187333,0.112687265,0.175805628,0.188879137,0.221222692,0.240138279,,0.34420911,,0.205865843,,0.224188999,,0.211921308
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Chemicals|High value chemicals|Gases,EJ/yr,1.720577405,1.331349998,1.343098826,1.057865241,0.818555958,0.633382996,0.490099689,0.379229797,0.293440787,,0.175693839,,0.105194391,,0.062983768,,0.037710708
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Chemicals|High value chemicals|Heat,EJ/yr,,,0,0,0,0,0,0,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Chemicals|High value chemicals|Hydrogen,EJ/yr,,,0.029529683,0.062439959,0.109220651,0.144417544,0.116518444,0.090159751,0.071566728,,0.083285185,,0.049865917,,0.036697059,,0.047897019
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Chemicals|High value chemicals|Liquids,EJ/yr,0.072880853,0.114368069,0.110618331,0.089447507,0.069212776,0.053555526,0.041440245,0.032065672,0.024811806,,0.014855745,,0.008894683,,0.005325575,,0.003188619
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Chemicals|High value chemicals|Solids,EJ/yr,0.034186641,0.084356255,0.118455978,0.184727777,0.27085306,0.21345685,0.165168841,0.127804501,0.098892686,,0.059210704,,0.035451636,,0.021226204,,0.012708912
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Chemicals|Hydrogen,EJ/yr,,,0.029529683,0.062439959,0.109220651,0.144417544,0.116518444,0.090159751,0.071566728,,0.083285185,,0.049865917,,0.036697059,,0.047897019
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Chemicals|Liquids,EJ/yr,0.072880853,0.114368069,0.110618331,0.089447507,0.069212776,0.053555526,0.041440245,0.032065672,0.024811806,,0.014855745,,0.008894683,,0.005325575,,0.003188619
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Chemicals|Solids,EJ/yr,0.034186641,0.084356255,0.118455978,0.184727777,0.27085306,0.21345685,0.165168841,0.127804501,0.098892686,,0.059210704,,0.035451636,,0.021226204,,0.012708912
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Electricity,EJ/yr,8.672609382,9.937895583,10.43084001,10.70778477,11.07197061,11.57257203,11.90363612,12.43535732,12.87561695,,13.97706943,,14.70184384,,14.88335636,,14.9850885
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Gases,EJ/yr,13.12275161,13.88391256,14.08557655,12.66265588,11.1604534,9.58905181,7.529246287,5.639965678,3.809233427,,3.88815575,,3.37331623,,2.302352301,,2.062172962
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Heat,EJ/yr,0.976671759,0.65811703,0.486312764,0.495565567,0.554734017,0.430704748,0.559768599,0.153518019,0.015615659,,0,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Hydrogen,EJ/yr,0,0.228080669,0.474342302,0.517380773,0.554425775,0.596398834,0.564094633,1.056215307,1.844570195,,2.281234533,,2.367752014,,2.316487174,,2.291742618
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Liquids,EJ/yr,13.59403784,11.73712927,9.705540941,7.601972268,6.686792173,5.601807795,4.079242652,3.062027934,2.471374114,,1.816147447,,1.385058444,,1.136087411,,0.975094886
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Liquids|Biomass,EJ/yr,2.45308582,2.291362162,1.861220884,1.570684965,1.371736321,1.207785002,1.063674632,0.992036543,0.991424928,,0.843959133,,0.680470626,,0.572699225,,0.50572266
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Liquids|Coal,EJ/yr,0.010142172,0.00784782,0.046494226,0.055669653,0.062691366,0.048509384,0.037535636,0.02904436,0.022473972,,0.013455997,,0.008056603,,0.004823786,,0.002888179
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Liquids|Oil,EJ/yr,8.573623224,5.062962032,2.3844437,1.157165222,0.924346055,0.831379498,0.769452024,0.899460235,1.457475214,,0.958732316,,0.679123104,,0.525919633,,0.45510152
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Non-ferrous metals,EJ/yr,1.181866898,1.140700002,1.020501574,0.632536793,0.459950096,0.380549629,0.334481737,0.309475823,0.297400603,,0.289121746,,0.290080966,,0.290583343,,0.252738275
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Non-ferrous metals|Electricity,EJ/yr,0.8985583,0.863521428,0.715350486,0.360574397,0.238123698,0.202674001,0.19042707,0.191473535,0.168401722,,0.189246083,,0.160716118,,0.147556543,,0.116887438
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Non-ferrous metals|Gases,EJ/yr,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Non-ferrous metals|Heat,EJ/yr,,,0,0,0,0,0,0,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Non-ferrous metals|Hydrogen,EJ/yr,,,0.079665513,0.075023652,0.063468118,0.04911042,0.038000707,0.029404223,0.053810187,,0.042909607,,0.08319229,,0.103309264,,0.104074784
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Non-ferrous metals|Liquids,EJ/yr,0.062456477,0.096679252,0.074808562,0.057885439,0.04479065,0.034658151,0.026817816,0.020751115,0.016056817,,0.00961381,,0.005756143,,0.003446415,,0.002063496
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Non-ferrous metals|Solids,EJ/yr,0.220852121,0.180499322,0.139666935,0.118559311,0.091738935,0.070985839,0.054927489,0.042501844,0.032887117,,0.019690732,,0.011789568,,0.00705885,,0.004226394
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Other,EJ/yr,0,0.216676635,0.584833076,1.168417848,1.688725839,1.692018445,1.682187446,1.69949299,1.732919262,,1.839338132,,1.953844018,,2.096419795,,2.199414608
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Solids,EJ/yr,5.828318623,8.517003311,8.791104319,7.887030169,6.775462187,6.574459321,6.924399337,6.530836724,5.746578185,,5.280888676,,5.194842042,,5.895111482,,6.545681467
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Solids|Biomass,EJ/yr,2.873955011,4.869148648,5.749809761,5.745297569,5.317125229,5.499410377,6.112349586,5.871788048,5.200956432,,4.889525401,,4.902046138,,5.670066528,,6.369615995
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Solids|Coal,EJ/yr,2.954363611,3.647854663,3.041294558,2.1417326,1.458336958,1.075048945,0.812049751,0.659048676,0.545621753,,0.391363275,,0.292795904,,0.225044954,,0.176065472
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Steel,EJ/yr,3.46346951,4.109100942,4.479861206,4.887839414,5.038863989,5.174316137,5.219722749,4.987499742,4.722143711,,4.3663122,,3.7143923,,2.288476886,,1.866094159
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Steel|Electricity,EJ/yr,0.977746258,1.085666563,1.180712727,1.287084376,1.339845645,1.390632488,1.418908254,1.379860471,1.328596,,1.243395051,,1.083001845,,0.743355612,,0.628729326
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Steel|Gases,EJ/yr,1.790576109,2.311096012,2.655251015,3.018722728,3.172907235,3.308120876,3.370943414,3.219069862,3.042311741,,2.835931789,,2.396902522,,1.353527559,,1.080818819
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Steel|Heat,EJ/yr,,,0,0,0,0,0,0,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Steel|Hydrogen,EJ/yr,,,0,0,0,0,0,0,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Steel|Liquids,EJ/yr,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Industry|Steel|Solids,EJ/yr,0.695147144,0.712338367,0.643897464,0.582032309,0.526111109,0.475562772,0.42987108,0.388569409,0.35123597,,0.28698536,,0.234487934,,0.191593714,,0.156546014
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Liquids,EJ/yr,63.19364855,61.00386744,49.98713095,38.73263708,29.77095889,22.16445057,15.86896518,11.46094936,7.875351372,,4.888535705,,3.476077085,,2.900017708,,2.618257415
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Non-Energy Use,EJ/yr,9.347208444,7.483987856,8.463256566,8.324086633,9.198922703,10.8581367,10.47356064,10.7545188,11.37274619,,11.75991495,,11.87245019,,10.95965781,,11.72299027
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Non-Energy Use|Biomass,EJ/yr,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Non-Energy Use|Coal,EJ/yr,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Non-Energy Use|Gas,EJ/yr,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Non-Energy Use|Oil,EJ/yr,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Residential and Commercial,EJ/yr,49.26007219,47.02556377,41.60891917,38.61722394,36.30230429,34.87913382,33.81638511,33.1049455,32.43442878,,31.77770333,,31.84309291,,31.76978597,,31.17709749
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Residential and Commercial|Electricity,EJ/yr,21.75776326,21.23377848,19.91793662,19.8796885,20.39195217,21.36053482,22.48605888,23.04163601,23.69434647,,24.69558762,,24.60466716,,24.59378783,,24.24503715
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Residential and Commercial|Gases,EJ/yr,16.84134979,17.84509139,13.92393782,10.70281264,8.068982499,5.994940744,4.2777293,2.907311759,1.762266956,,0.303151658,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Residential and Commercial|Heat,EJ/yr,1.421589804,1.4083041,1.752214575,1.647014043,1.503784941,1.417918342,1.138102485,1.393557025,1.348827863,,1.316735767,,1.835118605,,1.810622531,,1.706366232
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Residential and Commercial|Hydrogen,EJ/yr,0,0,4.43E-06,7.03E-06,6.85E-06,3.42E-05,7.99E-05,0.000181172,0.00032623,,0.000542222,,0.000576858,,0.000588332,,0.000623193
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Residential and Commercial|Liquids,EJ/yr,6.122506592,3.759265587,2.419038689,1.942622836,1.692666212,1.579749562,1.512708372,1.474869545,1.441526214,,1.400637972,,1.386735914,,1.377937851,,1.34350516
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Residential and Commercial|Liquids|Biomass,EJ/yr,0,0,0.266631973,0,0,0,0,0.033133094,0.190367087,,0.197019373,,0.290908478,,0.605833048,,0.787309137
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Residential and Commercial|Liquids|Coal,EJ/yr,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Residential and Commercial|Liquids|Oil,EJ/yr,6.122506592,3.759265587,2.152406716,1.942622836,1.692666212,1.579749562,1.512708372,1.441736451,1.251159126,,1.203618599,,1.095827436,,0.772104803,,0.556196023
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Residential and Commercial|Other,EJ/yr,0.287704174,1.026534636,2.142327633,3.376164319,3.811808385,3.740622521,3.657391096,3.571677723,3.496895833,,3.410097549,,3.386616068,,3.37395131,,3.299067386
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Residential and Commercial|Solids,EJ/yr,2.150903777,1.595016054,1.427736454,1.068914574,0.833103232,0.785333681,0.744315073,0.715712264,0.69023921,,0.650950541,,0.629378306,,0.612898116,,0.582498361
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Residential and Commercial|Solids|Biomass,EJ/yr,2.150903777,1.595016054,1.427736454,1.068914574,0.833103232,0.785333681,0.744315073,0.715712264,0.69023921,,0.650950541,,0.629378306,,0.612898116,,0.582498361
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Residential and Commercial|Solids|Biomass|Traditional,EJ/yr,0,0,0,0,0,3.46E-05,7.69E-05,1.55E-05,0,,0,,0,,0,,0.000540338
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Residential and Commercial|Solids|Coal,EJ/yr,0.678254797,0.157573525,0.025722944,0,0,0,0,0,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Solar,EJ/yr,0.287704174,1.243211271,2.727160709,4.544582167,5.500534224,5.432640966,5.339578542,5.271170713,5.229815096,,5.249435682,,5.340460086,,5.470371106,,5.498481995
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Solids,EJ/yr,8.657876704,10.26959289,10.24456372,8.955944743,7.608565419,7.359793003,7.66871441,7.246548988,6.436817395,,5.931839217,,5.824220348,,6.508009598,,7.128179828
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Solids|Biomass,EJ/yr,5.024858788,6.464164702,7.177546215,6.814212143,6.150228461,6.284744058,6.856664659,6.587500312,5.891195642,,5.540475942,,5.531424444,,6.282964645,,6.952114356
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Solids|Biomass|Traditional,EJ/yr,0,0,0,0,0,3.46E-05,7.69E-05,1.55E-05,0,,0,,0,,0,,0.000540338
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Solids|Coal,EJ/yr,3.633017915,3.805428188,3.067017502,2.1417326,1.458336958,1.075048945,0.812049751,0.659048676,0.545621753,,0.391363275,,0.292795904,,0.225044954,,0.176065472
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Transportation,EJ/yr,43.97218014,46.15188564,40.52825575,34.73149508,29.692908,25.67552014,23.35092594,22.7635149,22.26549878,,22.45130781,,24.446375,,27.36442883,,29.26991918
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Transportation|Electricity,EJ/yr,0.352765438,0.644413061,1.610119605,3.480560259,5.853086149,8.464127111,10.1120147,10.47117785,10.58965746,,11.00442621,,11.42780034,,12.05982892,,12.55872169
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Transportation|Gases,EJ/yr,0.141911076,0,1.011245523,1.992613287,2.379781288,1.886993646,2.162880251,3.556561572,4.451092823,,4.352909855,,6.545707969,,9.035288316,,10.17961399
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Transportation|Hydrogen,EJ/yr,0,0,0.044339302,0.070279561,0.068540054,0.341506171,0.799016835,1.811723598,3.262297451,,5.42222146,,5.76858396,,5.883319146,,6.231926132
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Transportation|Liquids,EJ/yr,43.47710412,45.50747258,37.86255132,29.18804198,21.39150051,14.98289321,10.27701415,6.92405188,3.962451045,,1.671750286,,0.704282727,,0.385992446,,0.299657369
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Transportation|Liquids|Coal,EJ/yr,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Transportation|Liquids|Oil,EJ/yr,41.20590241,43.50632654,36.09935016,27.63449303,20.02267522,13.77682715,9.214354537,5.987747067,3.137476907,,1.031298427,,0.207080977,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Final Energy|Transportation|Other,EJ/yr,0.000399507,0,0,0,0,0,0,0,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Food Demand,kcal/cap/day,1881.967615,1888.677142,1881.989041,1867.281096,1850.32738,1833.912372,1817.117348,1802.768421,1788.813847,,1765.051725,,1766.639746,,1787.21515,,1808.772519
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Food Demand|Crops,kcal/cap/day,1101.054495,1097.666728,1091.781798,1085.397933,1078.878246,1072.836906,1066.887522,1061.809143,1056.895373,,1046.030753,,1040.738752,,1038.849893,,1037.522619
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Food Demand|Livestock,kcal/cap/day,780.9131208,791.0104144,790.2072424,781.8831634,771.449134,761.0754663,750.2298264,740.9592787,731.9184742,,719.0209717,,725.9009945,,748.365257,,771.2499
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Forestry Demand|Roundwood,million m3/yr,1246.6104,1261.7656,1276.794089,1295.559628,1315.696994,1340.033396,1371.73295,1426.200374,1489.156757,,1672.598427,,1731.585329,,1783.051298,,1785.110353
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Forestry Demand|Roundwood|Industrial Roundwood,million m3/yr,1010.0093,1024.5308,1038.915121,1056.855598,1076.179375,1095.796323,1116.367874,1139.150598,1163.845828,,1198.493608,,1209.751388,,1214.595928,,1214.884029
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Forestry Demand|Roundwood|Wood Fuel,million m3/yr,199.5381,199.5381,199.5381,199.5381,199.5381,203.7710659,214.5547682,246.1440955,284.3373886,,432.4385529,,478.841282,,521.7488468,,523.1535765
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Forestry Production|Roundwood,million m3/yr,1209.5475,1224.0689,1238.453221,1256.393818,1275.717475,1299.56742,1330.922687,1385.294712,1448.183133,,1630.932259,,1688.592646,,1736.344846,,1738.037593
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Forestry Production|Roundwood|Industrial Roundwood,million m3/yr,1010.0093,1024.5308,1038.915121,1056.855598,1076.179375,1095.796323,1116.367874,1139.150598,1163.845828,,1198.493608,,1209.751388,,1214.595928,,1214.884029
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Forestry Production|Roundwood|Wood Fuel,million m3/yr,199.5381,199.5381,199.5381,199.5381,199.5381,203.7710659,214.5547682,246.1440955,284.3373886,,432.4385529,,478.841282,,521.7488468,,523.1535765
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),GDP|MER|Counterfactual without damage,billion US$2010/yr,35825.3855,46309.36932,51666.88228,56989.50672,62531.90175,68252.22978,74190.87106,80437.64636,87012.49749,,100579.0757,,112302.3291,,122413.8167,,130545.9772
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),GDP|PPP|Counterfactual without damage,billion US$2010/yr,45398.73931,50404.96308,54847.90795,59233.51512,63602.81008,68001.89746,72368.77725,76730.15469,81118.29616,,89795.16985,,97693.92408,,104822.1749,,111104.5204
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Investment,billion US$2010/yr,,,,,,,,,,,,,,,,,
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Investment|Energy Supply,billion US$2010/yr,633.5321386,442.5386843,603.0947054,581.9661698,576.2385573,604.6331164,524.2637032,521.9899295,515.7032865,,490.0702319,,408.6629508,,422.1742082,,654.014111
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Investment|Energy Supply|CO2 Transport and Storage,billion US$2010/yr,0,0,4.463826327,5.363866926,4.331954925,6.624455281,10.18742483,12.56753261,14.7180238,,15.05095497,,9.624013226,,9.540482331,,9.964154761
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Investment|Energy Supply|Electricity,billion US$2010/yr,202.2222767,281.096951,406.6326918,476.214313,469.2788521,517.3646536,427.5605186,422.7894911,416.82177,,414.8108428,,358.2996257,,354.690488,,577.2914538
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Investment|Energy Supply|Electricity|Biomass,billion US$2010/yr,1.91376977,0,0,0,0,0,0,0,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Investment|Energy Supply|Electricity|Biomass|w/ CCS,billion US$2010/yr,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Investment|Energy Supply|Electricity|Biomass|w/o CCS,billion US$2010/yr,1.91376977,0,0,0,0,0,0,0,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Investment|Energy Supply|Electricity|Coal,billion US$2010/yr,4.411133669,2.198345921,18.69654787,0.892777522,0.054876438,0,0,0,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Investment|Energy Supply|Electricity|Coal|w/ CCS,billion US$2010/yr,0,0,6.081843706,0,0,0,0,0,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Investment|Energy Supply|Electricity|Coal|w/o CCS,billion US$2010/yr,4.411133669,2.198345921,12.61470416,0.892777522,0.054876438,0,0,0,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Investment|Energy Supply|Electricity|Electricity Storage,billion US$2010/yr,1.711871738,0,68.34184644,64.8577312,47.03687359,34.48140485,22.56235096,12.44885121,42.48185922,,28.70074343,,21.42659353,,15.48066838,,30.93243803
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Investment|Energy Supply|Electricity|Fossil,billion US$2010/yr,18.60317462,2.549599901,25.66019819,4.93516986,3.710450675,3.508661965,3.388292798,3.289299074,3.207241766,,3.081308391,,2.990649656,,2.922603962,,2.869085735
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Investment|Energy Supply|Electricity|Gas,billion US$2010/yr,13.80450271,0.35125398,6.963650328,4.042392337,3.655574236,3.508661965,3.388292798,3.289299074,3.207241766,,3.081308391,,2.990649656,,2.922603962,,2.869085735
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Investment|Energy Supply|Electricity|Gas|w/ CCS,billion US$2010/yr,0,0,4.919703601,4.042392337,0,0,0,0,0,,0,,0,,0,,0
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,Net Zero 2050,OECD & EU (R5),Investment|Energy Supply|Electricity|Gas|w/o CCS,billion US$2010/yr,13.80450271,0.35125398,2.043946727,0,3.655574236,3.508661965,3.388292798,3.289299074,3.207241766,,3.081308391,,2.990649656,,2.922603962,,2.869085735
